LATITUDE,LONGITUDE,FIRE_SIZE,date
30.47399001,-95.08617002,5.0,02-2007
32.92738001,-100.92250001,2.0,02-2007
29.12054997,-97.41558999,8.0,02-2007
30.97089998,-93.90694999,2.0,02-2007
30.93819,-93.93663001,1.0,02-2007
32.63532,-95.25833001,1.0,02-2007
32.69293999,-99.91371997,1.0,02-2007
32.6895,-100.07409999,1.0,02-2007
33.15337998,-99.70955001,10.0,02-2007
32.27179001,-96.11638999,1.0,02-2007
34.37851997,-101.70439999,2.0,02-2007
32.28806002,-98.27617001,20.0,01-2007
29.19966999,-99.22187998,6.0,03-2007
29.17202998,-99.21689001,2.0,02-2007
33.74790001,-94.91597998,30.0,02-2007
33.8275,-95.35798002,5.0,02-2007
32.35232997,-94.55229999,1.0,02-2007
32.26993998,-97.98022001,10.0,01-2007
32.27271002,-97.96944,1.0,01-2007
32.86800001,-94.27940001,3.0,02-2007
29.09428002,-98.92262999,15.0,03-2007
29.15207997,-98.9246,1.0,03-2007
32.31409997,-98.10596001,1.0,02-2007
32.26819997,-98.11816002,1.0,02-2007
32.28658999,-98.11452,1.0,02-2007
32.26638001,-97.98897998,1.0,02-2007
32.74799997,-95.63000001,2.0,03-2007
28.99301999,-97.29635997,18.0,03-2007
33.06974,-98.05851999,5.0,03-2007
28.91945,-98.58996,1.0,02-2007
28.90641999,-98.54477998,1.0,03-2007
33.17222,-98.29498,1.0,03-2007
31.94299999,-98.55,20.0,03-2007
34.34729998,-99.40585002,190.0,02-2007
32.32583997,-94.16421998,1.0,02-2007
32.23731,-99.20332,1.0,02-2007
32.91060997,-95.19014,4.0,03-2007
31.01730997,-98.06089001,6.0,03-2007
30.21625001,-98.87062999,1.0,03-2007
32.41824002,-98.77263998,1.0,02-2007
32.26444998,-98.63965002,20.0,02-2007
32.60295,-96.18767001,1.0,02-2007
32.49868001,-98.53976,3.0,02-2007
32.53060998,-96.10136001,2.0,02-2007
32.65314,-96.29796999,2.0,03-2007
32.41744999,-98.78640998,100.0,02-2007
31.37405001,-100.31089998,100.0,03-2007
33.25147,-94.10271001,2.0,02-2007
33.02372998,-95.24338998,1.0,03-2007
30.73058,-96.04140997,5.0,02-2007
33.12779998,-94.24545,1.0,02-2007
32.39205001,-99.55098,3.0,01-2007
32.29711999,-97.98843002,1.0,03-2007
30.68738,-94.41727002,2.0,03-2007
31.86891997,-95.58303,2.0,03-2007
33.19465,-94.35526997,2.0,02-2007
33.67726998,-98.3329,30.0,01-2007
33.25131,-94.11279001,1.0,02-2007
32.43192001,-95.35812001,7.0,02-2007
33.51547998,-98.28678,1.0,03-2007
32.57454998,-98.20231999,1.0,02-2007
30.16907001,-98.94063,6.0,03-2007
30.28361997,-98.80927998,5.0,03-2007
33.86362,-95.58905,5.0,02-2007
33.86362,-95.58905,5.0,02-2007
33.86362,-95.58905,35.0,02-2007
32.20004999,-94.35368001,1.0,02-2007
32.37484999,-98.17403999,2.0,02-2007
32.24763,-98.55582002,50.0,02-2007
29.56324997,-94.39269999,1.0,02-2007
29.57009997,-94.40658001,10.0,02-2007
32.51879998,-95.39027998,3.0,03-2007
32.47965998,-95.35662002,1.0,03-2007
32.64429001,-95.28813001,60.0,03-2007
32.63713001,-95.37748998,1.0,03-2007
26.15506001,-98.11682998,1.0,02-2007
26.23657002,-98.10522002,1.0,02-2007
32.04566001,-99.47011997,1.0,03-2007
32.79186002,-94.82716002,2.0,03-2007
32.65259999,-95.00266998,1.0,03-2007
31.49027998,-97.07444997,5.0,03-2007
32.41817002,-95.78766998,1.0,02-2007
32.41817002,-95.78766998,1.0,02-2007
32.83811,-100.45229998,1.0,02-2007
32.76608999,-95.12404998,1.0,03-2007
32.74933001,-95.08228999,1.0,03-2007
32.874,-95.64799997,30.0,03-2007
32.65427,-95.12621002,2.0,02-2007
32.73479,-95.14630998,1.0,02-2007
32.76021999,-95.12291998,1.0,02-2007
33.73467997,-97.47588,10.0,02-2007
31.74034999,-99.05337997,2.0,02-2007
33.189,-94.56400001,1.0,03-2007
33.24900001,-94.50399999,1.0,03-2007
33.227,-94.51900001,1.0,03-2007
30.06987,-98.41750001,1.0,03-2007
32.51102001,-95.51314997,10.0,03-2007
32.09434,-94.57084001,1.0,02-2007
30.77967998,-95.31413999,3.0,02-2007
33.16999997,-94.47,1.0,03-2007
33.02587,-94.1836,1.0,03-2007
32.45532,-98.24762999,6.0,02-2007
32.26135998,-98.46853997,10.0,02-2007
32.92379998,-97.89751001,5.0,02-2007
32.74701997,-97.86469,15.0,02-2007
32.89088001,-95.18770998,2.0,03-2007
33.19128001,-98.21416,1.0,03-2007
31.57074,-98.20656,1.0,02-2007
31.59169997,-98.11458999,5.0,02-2007
31.59200998,-98.11242,50.0,02-2007
32.38891998,-102.30639999,40.0,02-2007
32.37872001,-102.32099999,25.0,02-2007
32.18093999,-102.2767,20.0,02-2007
32.26089997,-102.77609998,10.0,02-2007
32.36311999,-102.55389999,5.0,02-2007
26.23695998,-98.10585999,1.0,02-2007
26.15786002,-98.11666998,1.0,02-2007
26.17088998,-98.12080002,1.0,02-2007
26.1552,-98.11508002,1.0,02-2007
26.19931001,-98.09135,1.0,02-2007
30.91600001,-93.93236002,2.0,03-2007
26.16395997,-98.11034002,1.0,01-2007
26.20758001,-98.09366999,1.0,02-2007
26.20745998,-98.08964997,1.0,02-2007
26.12705,-98.12176001,1.0,02-2007
26.19284001,-98.12810998,1.0,02-2007
26.23762002,-98.10553998,1.0,02-2007
32.17332999,-99.16821998,60.0,03-2007
26.42327002,-99.02373998,1.0,02-2007
29.65406001,-96.96814999,1.0,03-2007
31.83672998,-94.99795,5.0,02-2007
31.79497999,-95.18926001,1.0,02-2007
33.21214998,-99.74418998,2.0,03-2007
32.84346,-97.82117999,1.0,03-2007
30.11558997,-99.10314999,2.0,02-2007
30.95465999,-93.91919997,1.0,03-2007
30.93435,-93.89280999,2.0,03-2007
30.36091998,-96.57484001,7.0,02-2007
33.55269,-95.08428001,20.0,03-2007
33.59317,-95.02762001,3.0,03-2007
32.94693,-99.81057999,10.0,02-2007
32.69733001,-99.67452999,25.0,02-2007
32.53202002,-99.57326,250.0,02-2007
32.94088999,-99.67809001,1.0,02-2007
30.80642,-93.89157997,5.0,02-2007
32.65134,-99.77141997,10.0,02-2007
33.06552,-98.23177,12.0,03-2007
31.23177002,-93.68961998,2.0,02-2007
31.20423002,-93.7272,2.0,03-2007
30.21652999,-96.95326,3.0,03-2007
26.54255998,-98.87256998,1.0,02-2007
31.91388,-96.76421999,2.0,03-2007
32.25019001,-94.39374999,100.0,02-2007
32.25299997,-100.15859999,20.0,02-2007
32.34383998,-100.15390001,552.0,02-2007
29.07447,-97.7896,10.0,03-2007
30.70457998,-97.74061,20.0,03-2007
30.77975998,-97.82792997,1.0,03-2007
26.41065999,-99.08521998,1.0,02-2007
32.00423998,-97.99789,60.0,02-2007
32.06775999,-98.01964,2.0,02-2007
32.02543997,-98.02009,1.0,02-2007
32.02914999,-98.0535,2.0,03-2007
32.68179999,-95.44446999,2.0,03-2007
30.49883002,-97.77542999,1.0,02-2007
32.85227001,-100.93449998,1.0,03-2007
32.68875001,-94.84625,2.0,03-2007
30.21020999,-97.84500997,1.0,02-2007
30.04479999,-98.49628001,30.0,01-2007
32.56164,-97.66832998,10.0,03-2007
32.92247,-95.62090997,1.0,03-2007
32.90827997,-95.62678998,5.0,03-2007
32.93881001,-95.49138001,1.0,03-2007
32.93631,-95.51616998,2.0,03-2007
32.93642002,-95.51569001,4.0,03-2007
30.39902,-97.78358,50.0,02-2007
30.33811998,-97.90280002,1.0,02-2007
32.75823998,-95.15374001,2.0,03-2007
32.76312998,-95.06931001,1.0,03-2007
30.12659999,-99.07031002,100.0,02-2007
30.03353,-99.17303998,2.0,03-2007
35.42341,-100.017,40.0,03-2007
31.46274999,-95.57952998,1.0,02-2007
31.53352997,-95.48447002,1.0,02-2007
32.71879997,-98.43318999,10.0,03-2007
32.72499999,-95.56400001,1.0,03-2007
31.53037998,-95.33095001,1.0,03-2007
31.44369998,-95.39937998,1.0,03-2007
31.51415,-95.36497001,6.0,03-2007
31.87839997,-99.17032998,15.0,03-2007
31.20909,-93.85212,1.0,03-2007
31.79123,-96.62732999,1.0,03-2007
32.14742998,-96.14991997,5.0,03-2007
33.47822997,-97.30528,1.0,03-2007
31.81535998,-95.17454999,5.0,03-2007
32.28530999,-99.92901999,1.0,02-2007
30.29461998,-96.51217002,1.0,02-2007
31.49341997,-96.2277,1.0,03-2007
33.73738997,-97.64011998,40.0,03-2007
32.98856001,-98.55481,30.0,03-2007
33.17645001,-98.22780997,3.0,03-2007
29.15393,-98.87333999,1.0,03-2007
32.18591,-99.70656998,3.0,02-2007
32.16038999,-99.84463002,3.0,02-2007
32.24458998,-98.37754001,1.0,03-2007
32.26798998,-98.37189001,1.0,03-2007
32.17181998,-99.80452997,2.0,02-2007
33.42017,-98.20962999,35.0,03-2007
31.51988,-95.17025999,10.0,03-2007
29.19815999,-97.74628998,10.0,02-2007
29.03424998,-97.81316001,2.0,02-2007
28.89745999,-97.92615999,1.0,02-2007
31.46819001,-93.78687,20.0,03-2007
28.99381001,-97.82272001,50.0,02-2007
28.915,-97.87956998,2.0,02-2007
32.04375999,-96.25980999,1.0,02-2007
32.43368998,-98.35341998,3.0,02-2007
32.34742001,-98.04632999,3.0,02-2007
32.76153997,-95.48904,1.0,03-2007
31.92596998,-98.53386998,40.0,02-2007
32.07234999,-98.02061,10.0,02-2007
31.20500999,-93.74792997,3.0,02-2007
32.41583002,-98.33985002,10.0,02-2007
32.38543002,-98.0246,1.0,03-2007
33.09352,-98.69096001,11.0,02-2007
33.18489997,-98.86587999,100.0,02-2007
32.26611999,-98.37590998,2.0,03-2007
31.90655998,-99.02939999,1.0,02-2007
32.08504998,-94.12769001,3.0,03-2007
32.94017001,-98.41305,2.0,02-2007
29.69043998,-96.97208001,1.0,03-2007
31.89103001,-99.09712999,1.0,03-2007
30.46963002,-94.99244999,1.0,03-2007
33.18700002,-94.35499999,2.0,03-2007
30.84157,-97.89084998,1.0,03-2007
34.82919002,-100.61649999,10.0,03-2007
34.82129002,-101.02870002,20.0,03-2007
34.94971,-100.59849998,10.0,03-2007
31.47327999,-94.94104999,1.0,03-2007
34.40960998,-101.4378,50.0,03-2007
31.65843001,-95.04854001,3.0,01-2007
32.38363002,-98.01727999,2.0,03-2007
32.71557998,-98.43850997,80.0,03-2007
32.38363002,-98.01727999,1.0,03-2007
32.35729997,-98.01221997,3.0,03-2007
32.34779001,-97.99917,2.0,03-2007
32.29286001,-97.00195,1.0,03-2007
32.32792,-96.95669999,5.0,03-2007
32.20700001,-98.29371001,2.0,03-2007
32.32228001,-98.2931,1.0,03-2007
29.87161001,-98.63531999,1.0,01-2007
29.74511001,-98.78315997,1.0,01-2007
29.82051001,-98.74084,1.0,01-2007
29.81041,-98.79597999,30.0,01-2007
29.77690999,-98.74754001,2.0,01-2007
29.83849001,-98.82828,1.0,01-2007
32.96052999,-96.44106002,1.0,02-2007
32.58775,-95.19914998,2.0,01-2007
32.93082,-97.98174998,15.0,02-2007
32.95629998,-98.01935001,1.0,02-2007
33.38308,-98.58171998,25.0,03-2007
32.97971999,-97.90369001,3.0,03-2007
31.70080997,-95.09455999,1.0,01-2007
31.65423998,-95.11254999,1.0,02-2007
30.35372,-94.22124001,1.0,03-2007
30.60898001,-94.40621002,1.0,03-2007
30.60898001,-94.40621002,2.0,03-2007
32.58775,-95.19914998,1.0,02-2007
30.60898001,-94.40621002,2.0,01-2007
30.60898001,-94.40621002,1.0,01-2007
33.10656002,-98.09890997,7.0,03-2007
32.95327002,-98.84544001,5.0,02-2007
33.10958998,-98.73257001,60.0,02-2007
32.98593002,-98.57134999,80.0,02-2007
32.98794,-98.57207997,10.0,02-2007
32.96245997,-98.67029998,1.0,02-2007
32.98809,-98.56950001,10.0,02-2007
33.87531001,-97.22266,5.0,02-2007
26.40587001,-98.94286999,1.0,03-2007
29.72902002,-94.88140001,1.0,03-2007
29.33576002,-99.24760002,1.0,03-2007
29.72067998,-94.92815002,1.0,03-2007
29.17202998,-99.21689001,10.0,02-2007
32.03499997,-98.45700001,6.0,03-2007
30.73910997,-93.68643001,1.0,02-2007
32.06899001,-94.55212997,10.0,03-2007
32.03651998,-94.55844997,2.0,03-2007
32.38018998,-94.64054997,1.0,01-2007
30.69240999,-94.04862997,3.0,02-2007
30.1507,-98.56359999,100.0,02-2007
30.00529999,-99.11999999,10.0,02-2007
31.98206,-96.10962,5.0,03-2007
33.28436001,-96.39505,50.0,03-2007
33.27319999,-96.42210998,1.0,03-2007
32.78999998,-95.63400002,1.0,03-2007
32.75199998,-95.59999998,1.0,03-2007
32.819,-95.63899999,1.0,03-2007
31.83210001,-99.00738001,2.0,03-2007
33.12342998,-94.37169999,1.0,03-2007
32.93294001,-97.84914002,1.0,03-2007
30.80610999,-97.87684998,40.0,03-2007
31.37544999,-94.52366001,18.0,02-2007
31.33960997,-94.66477002,1.0,02-2007
31.38265998,-94.64615,1.0,02-2007
31.33205,-94.66148999,1.0,03-2007
31.23907998,-94.64139999,1.0,03-2007
31.36882999,-94.60494001,1.0,03-2007
32.41861001,-95.39739001,2.0,03-2007
32.58480999,-95.10401998,2.0,03-2007
32.57656001,-95.11301,1.0,03-2007
34.38479999,-99.57041001,100.0,02-2007
34.39068,-99.54589002,30.0,03-2007
33.4654,-98.31499,30.0,03-2007
33.38430001,-98.20364001,15.0,03-2007
33.35639997,-98.35107998,1.0,03-2007
26.35725,-98.14366001,1.0,01-2007
26.46084999,-98.22350001,5.0,01-2007
26.33325001,-98.23008999,1.0,01-2007
26.24069001,-98.10145001,1.0,01-2007
26.30076002,-98.20465999,1.0,01-2007
34.33928,-99.41578997,100.0,02-2007
26.3364,-98.17081,1.0,01-2007
34.22749002,-99.51601001,30.0,02-2007
31.70878997,-99.08308,1.0,03-2007
31.64361997,-96.37372998,3.0,03-2007
33.36383001,-97.92327998,5.0,03-2007
32.57651998,-95.11291999,1.0,03-2007
33.19199999,-94.53000002,1.0,03-2007
35.096,-101.80910001,1.0,03-2007
32.28502,-101.33279998,1.0,02-2007
32.09640998,-101.4223,25.0,02-2007
32.22500997,-101.56239999,510.0,02-2007
32.29160998,-101.46539999,1.0,02-2007
32.17648999,-101.65890001,20.0,03-2007
32.48198997,-101.22990001,5.0,03-2007
32.31608999,-101.49110001,50.0,03-2007
32.28489001,-101.34180001,1.0,03-2007
33.81627999,-95.39322999,40.0,03-2007
33.81513998,-95.39506001,40.0,03-2007
33.81305,-95.38741998,50.0,03-2007
31.23710001,-100.23249999,20.0,03-2007
31.16798999,-100.4062,20.0,03-2007
32.03043999,-95.10303002,3.0,02-2007
31.66087999,-99.21087997,1.0,03-2007
31.86849999,-99.23435002,1.0,03-2007
33.86362,-95.58905,10.0,03-2007
33.86362,-95.58905,2.0,03-2007
33.86362,-95.58905,3.0,03-2007
32.29914999,-94.15996,1.0,03-2007
33.86362,-95.58905,4.0,03-2007
33.86362,-95.58905,10.0,03-2007
33.86362,-95.58905,30.0,03-2007
33.86362,-95.58905,15.0,03-2007
26.33524999,-98.18664997,1.0,02-2007
26.35372001,-98.25830999,1.0,02-2007
26.30377002,-98.10483001,1.0,02-2007
26.29361997,-98.09356998,1.0,02-2007
26.26634,-98.09700001,1.0,02-2007
26.37438999,-98.09160997,1.0,02-2007
26.25157999,-98.09920002,1.0,02-2007
32.81172001,-98.13186997,2.0,02-2007
26.34242,-98.19560998,1.0,02-2007
32.81807999,-98.06577001,1.0,02-2007
32.81953,-98.07088,1.0,02-2007
32.81964998,-98.07108999,1.0,02-2007
32.74566002,-98.36697999,5.0,03-2007
32.79119998,-98.10205001,1.0,03-2007
32.99548001,-98.1067,5.0,02-2007
32.96552001,-98.15855,20.0,02-2007
32.79703,-98.09049999,1.0,02-2007
32.81283,-98.07423998,2.0,02-2007
32.71525997,-98.12621001,1.0,02-2007
32.72096001,-98.14316998,1.0,03-2007
32.73483998,-98.13175,1.0,03-2007
32.2775,-97.97984001,160.0,03-2007
35.42857998,-101.00950002,20.0,03-2007
29.13135,-97.21153001,2.0,03-2007
32.86167,-94.92055998,1.0,03-2007
31.07090999,-96.21276998,3.0,03-2007
33.62854,-94.79595999,2.0,03-2007
32.07963998,-94.11930999,10.0,03-2007
30.60898001,-94.40621002,1.0,03-2007
32.79547002,-94.64687998,2.0,02-2007
30.22069001,-99.30607998,2.0,03-2007
28.99209997,-98.55079998,5.0,03-2007
31.15805999,-100.40609999,10.0,02-2007
32.18474002,-101.53749999,5.0,03-2007
27.61486002,-97.23328001,2.0,03-2007
26.32619997,-98.71701998,2.0,03-2007
26.32147999,-98.10175001,1.0,03-2007
26.30341999,-98.18011998,1.0,03-2007
26.27377999,-98.09899998,1.0,03-2007
31.91671998,-95.66728999,5.0,02-2007
31.91976,-95.64689999,20.0,02-2007
31.88857998,-95.66529001,1.0,02-2007
29.86216999,-98.69357,1.0,02-2007
29.91531,-98.72338,2.0,02-2007
29.90690001,-98.57079001,4.0,02-2007
29.91098998,-98.67895999,15.0,02-2007
32.84731001,-99.58600998,1.0,03-2007
29.90739999,-98.60751001,1.0,02-2007
29.88894998,-98.62609001,1.0,02-2007
32.94244998,-99.76892001,10.0,03-2007
29.90737998,-98.58487002,150.0,02-2007
29.78462001,-98.66336998,5.0,02-2007
26.38113002,-98.11378001,1.0,03-2007
26.27133001,-98.13665,1.0,03-2007
26.34232999,-98.20405999,1.0,03-2007
26.28397001,-98.12480998,1.0,03-2007
26.36490999,-98.09591999,1.0,03-2007
26.30324002,-98.16610002,1.0,03-2007
26.33073999,-98.26308001,5.0,03-2007
26.29903998,-98.15510001,1.0,03-2007
26.29945,-98.09994001,1.0,03-2007
26.52056997,-99.10635002,1.0,03-2007
26.32645999,-98.12623998,1.0,03-2007
26.37355999,-98.16002999,1.0,03-2007
26.30234997,-98.16447999,1.0,03-2007
32.70869001,-99.92945998,15.0,03-2007
33.36514999,-98.69574999,5.0,03-2007
32.93236998,-95.15896999,1.0,03-2007
32.49251997,-95.18333998,2.0,03-2007
32.52081998,-95.30570999,2.0,03-2007
32.52760999,-95.30626,1.0,03-2007
36.40952997,-102.97340003,1528.0,03-2007
36.12821,-102.61060001,11.0,03-2007
36.16847,-102.56359998,1.0,03-2007
36.12794998,-102.87219998,159.0,03-2007
32.32656,-94.93312998,1.0,02-2007
33.47596997,-94.16438999,10.0,02-2007
31.74017998,-99.1532,1.0,03-2007
32.93199998,-98.37299999,2.0,01-2007
31.75906998,-98.74279,3.0,02-2007
31.11139999,-100.30350002,20.0,03-2007
33.86362,-95.58905,2.0,03-2007
33.86362,-95.58905,5.0,03-2007
33.86362,-95.58905,1.0,03-2007
33.86362,-95.58905,1.0,03-2007
31.97926999,-95.00752001,1.0,03-2007
29.53187998,-94.43631002,1.0,03-2007
32.75551997,-99.30672,18.0,03-2007
31.33672,-93.82999,3.0,03-2007
31.78039,-95.67915998,1.0,03-2007
32.27955997,-94.58855998,3.0,03-2007
32.52404002,-98.49858999,8.0,02-2007
32.50476,-98.46999999,1.0,03-2007
30.42484001,-96.43820998,30.0,03-2007
33.79174999,-97.21687001,100.0,03-2007
30.49159001,-95.13995,1.0,03-2007
35.95142999,-102.4734,2.0,03-2007
30.54940002,-96.31538001,1.0,03-2007
31.89098999,-95.14562997,1.0,02-2007
31.85198002,-98.92603,1.0,02-2007
33.165,-94.47899998,3.0,03-2007
28.89969998,-97.19439002,2.0,03-2007
28.89969998,-97.19439002,4.0,03-2007
28.89969998,-97.19439002,1.0,03-2007
32.82589999,-94.18090001,2.0,03-2007
32.8114,-94.1693,3.0,04-2007
30.75313999,-104.15929999,3.0,03-2007
32.33516001,-94.69383998,1.0,02-2007
32.36998,-94.80004,1.0,03-2007
33.19790001,-94.11064998,1.0,03-2007
33.19717998,-94.21228001,1.0,03-2007
28.98074998,-97.83370001,10.0,03-2007
28.89577002,-97.94960997,1.0,03-2007
28.87077001,-97.89413001,1.0,03-2007
28.94391,-97.98724998,2.0,03-2007
32.71399998,-94.394,1.0,02-2007
30.13386997,-98.41056,2.0,04-2007
32.76500002,-94.58699999,1.0,02-2007
32.74000001,-94.605,1.0,02-2007
32.74979997,-94.57733997,1.0,02-2007
30.77033002,-93.97299997,5.0,03-2007
26.34509998,-98.75506,1.0,04-2007
31.37234998,-95.42692998,2.0,03-2007
33.12199998,-94.53600001,1.0,04-2007
29.39363998,-97.12353999,3.0,02-2007
33.14299998,-94.54300001,4.0,04-2007
31.75446002,-99.2776,1.0,04-2007
31.73242998,-99.09325001,1.0,03-2007
31.87929001,-99.11931998,2.0,04-2007
31.94658998,-99.11184001,50.0,04-2007
32.34583,-99.56132998,1.0,02-2007
32.34583,-99.56132998,1.0,04-2007
31.25098999,-93.82764999,2.0,03-2007
32.59726002,-95.10717002,2.0,03-2007
33.3316,-94.95470001,5.0,04-2007
26.18104998,-98.09039001,1.0,03-2007
26.20767997,-98.10459,1.0,03-2007
26.14911,-98.10886999,1.0,03-2007
26.15951002,-98.10873,1.0,03-2007
26.16117002,-98.10830001,1.0,03-2007
26.21527997,-98.10490001,1.0,03-2007
26.21220998,-98.12703001,1.0,03-2007
26.20435001,-98.12376999,1.0,03-2007
26.19104002,-98.12356,1.0,03-2007
26.20682,-98.10650002,1.0,03-2007
29.47412,-98.92412999,2.0,03-2007
31.2997,-99.42291,2.0,01-2007
31.49246999,-99.74598997,1.0,03-2007
26.40295997,-98.93674002,5.0,03-2007
32.72699997,-94.65499998,1.0,03-2007
32.41546998,-98.74954999,1.0,03-2007
35.20373999,-101.10689998,342.0,03-2007
30.26215001,-97.68502997,1.0,03-2007
30.16065997,-98.94359998,1.0,04-2007
32.22,-94.6381,1.0,03-2007
30.26013001,-97.68742001,1.0,03-2007
30.40273001,-97.78339998,1.0,03-2007
32.09932001,-96.63694998,60.0,02-2007
32.15869001,-96.60229,7.0,02-2007
30.47487,-97.79353002,1.0,03-2007
30.20859997,-97.90263001,1.0,03-2007
32.46994002,-94.60269997,3.0,02-2007
32.50669999,-94.58699999,1.0,02-2007
32.51170002,-94.66359999,2.0,03-2007
32.65469998,-95.44325998,12.0,04-2007
32.23319001,-94.33846,1.0,04-2007
32.71653997,-95.36973998,1.0,02-2007
32.71653997,-95.36973998,1.0,02-2007
32.71653997,-95.36973998,1.0,03-2007
34.50432001,-101.78510001,1.0,04-2007
32.24383999,-96.48644998,5.0,04-2007
33.38633001,-96.59216002,14.0,02-2007
32.5138,-94.37465,1.0,02-2007
28.99944,-97.21728998,1.0,04-2007
30.86387997,-95.43640998,1.0,03-2007
35.54777998,-100.84629998,1.0,04-2007
29.75901,-99.93915998,3.0,03-2007
29.76040002,-99.93844,1.0,03-2007
29.82513999,-100.08829998,4.0,04-2007
29.69799,-99.95307002,1.0,04-2007
31.07401,-94.02045,1.0,03-2007
31.08982,-94.03024001,1.0,03-2007
31.37881002,-94.44922,1.0,04-2007
32.01056999,-96.25473001,1.0,03-2007
30.13201999,-98.40305001,1.0,04-2007
30.20459001,-98.6263,1.0,01-2007
32.29973998,-94.44193,2.0,03-2007
32.23912,-94.38454002,1.0,03-2007
27.60078997,-97.2216,3.0,04-2007
31.66225,-100.3466,7.0,02-2007
31.49567997,-100.2727,1.0,02-2007
32.06154001,-97.74010997,2.0,02-2007
32.06471997,-97.75861001,2.0,02-2007
32.06268002,-97.74268999,1.0,02-2007
31.92204997,-97.63556,1.0,02-2007
32.08032999,-97.72287997,1.0,02-2007
32.06471997,-97.75861001,1.0,02-2007
32.04364001,-97.73296998,2.0,02-2007
32.06757001,-97.75272,1.0,03-2007
32.04868001,-97.73627998,1.0,03-2007
31.98286999,-97.87038999,1.0,03-2007
30.75425999,-98.45963,1.0,01-2007
31.52300998,-98.21127999,1.0,03-2007
30.65280998,-97.78683001,4.0,04-2007
32.10143001,-94.54514999,1.0,04-2007
33.58405999,-95.06843998,2.0,04-2007
33.63181998,-95.03332,2.0,04-2007
26.3583,-98.77496998,2.0,04-2007
26.29812997,-98.61748999,6.0,04-2007
28.89969998,-97.19439002,20.0,03-2007
31.59969999,-99.23791999,5.0,04-2007
32.72143998,-99.33418,1.0,04-2007
31.44699998,-95.10375,1.0,04-2007
32.13379997,-94.32990001,1.0,04-2007
30.90575,-97.89662001,4.0,04-2007
32.16538,-101.54830002,10.0,04-2007
33.12199998,-94.53600001,1.0,04-2007
33.19799998,-94.55400002,2.0,04-2007
30.55709999,-96.34067997,2.0,03-2007
32.29718998,-98.13357,1.0,04-2007
32.74633002,-99.71024002,25.0,04-2007
30.21786998,-94.27972998,30.0,01-2007
30.27912999,-94.23215001,1.0,01-2007
26.40597998,-98.94140002,1.0,04-2007
33.68417001,-95.01682999,1.0,04-2007
29.24009,-99.79175999,1.0,02-2007
29.21807002,-99.78180002,1.0,02-2007
29.27861,-99.70000002,2.0,02-2007
29.50006999,-99.72248,20.0,03-2007
32.15677999,-99.66487998,1.0,04-2007
32.60960002,-99.48514,1.0,04-2007
33.37271001,-98.77557999,1.0,04-2007
31.71834002,-97.74785001,20.0,02-2007
32.15379,-94.09028,20.0,04-2007
34.35365,-101.71769998,100.0,04-2007
33.82812001,-97.28828,12.0,01-2007
33.60947998,-97.00903001,2.0,02-2007
31.06717,-96.18166001,40.0,03-2007
30.24511999,-94.18943999,3.0,03-2007
32.16224997,-101.5661,69.0,04-2007
26.28844999,-98.12960997,1.0,04-2007
33.65829002,-98.30244001,80.0,03-2007
33.19014,-98.29297997,3.0,04-2007
30.22989998,-98.64882001,1.0,02-2007
33.28978001,-98.30386,1.0,04-2007
33.28977,-98.30421999,1.0,04-2007
31.80915001,-95.57,1.0,02-2007
31.80915001,-95.57,1.0,03-2007
32.90896998,-95.18500999,2.0,03-2007
32.78942,-95.31123001,2.0,04-2007
32.67274002,-94.36075001,1.0,04-2007
